"","player_api_id","appearances","num_leagues","gk_rating","player_name","overall_rating"
"3069",33893,78,1,NA,"Ayoze Diaz Diaz",NA
"3070",167376,28,1,58,"Joao Victor",73
"3071",107929,133,1,137,"Alberto Botia",77
"3072",195305,37,1,128,"Marc Bartra",80
"3073",25921,192,1,145,"Pepe",85
"3074",36400,48,2,145,"Patrick Mtiliga",70
"3075",167069,9,1,125,"Diego Seoane Perez",68
"3076",150739,150,1,138,"Jordi Alba",84
"3077",37657,11,2,66,"Izidoro Gomez",68
"3078",257855,140,1,53,"Alvaro Gonzalez Soberon",76
"3079",183449,149,1,144,"Tito",77
"3080",151063,107,1,138,"Coke",80
"3081",195335,111,1,56,"Damian Suarez",76
"3082",150764,42,1,59,"Bernardo",76
"3083",11778,26,1,128,"Roversio",73
"3084",37350,30,2,57,"Pablo Caceres",72
"3085",178802,27,3,148,"Franco Zuculini",74
"3086",29590,108,3,151,"Fabio Coentrao",82
"3087",38424,250,1,NA,"Juanfran",NA
"3088",26146,112,2,155,"Seydou Keita",83
"3089",202553,67,2,46,"Antonio Luna",73
"3090",242151,71,1,52,"Borja Ekiza",75
"3091",103904,78,1,147,"Emilio Nsue",73
"3092",27300,21,2,151,"Hamit Altintop",81
"3093",201918,10,1,122,"Pedro Orfila Artime",67
"3094",68260,8,1,130,"Marti Crespi",68
"3095",33865,151,1,147,"Miguel Flano",76
"3096",188531,8,1,109,"Osmar Barba",68
"3097",201916,29,1,50,"Alvaro Arroyo",68
"3098",314947,7,1,57,"Roberto Correa",67
"3099",191140,5,1,61,"Jonas Ramalho",69
"3100",172430,19,1,40,"Cicinho",76
"3101",213695,66,1,51,"Abraham Minero",73
"3102",183462,109,1,134,"Hugo Mallo",78
"3103",260659,41,1,114,"Ximo Navarro",75
"3104",230993,65,1,48,"Raul Rodriguez",73
"3105",30675,96,3,168,"Michael Essien",88
"3106",30752,99,1,149,"Carlos Marchena",83
"3107",360918,108,1,45,"Johny",76
"3108",213814,66,1,59,"Anaitz Arbilla",73
"3109",42312,72,1,NA,"Loukas Vyntra",NA
"3110",99333,109,1,140,"Jose Manuel Casado",75
"3111",213499,33,1,51,"Nacho Fernandez",77
"3112",74721,39,1,NA,"Carlos Lorens Bellvis",NA
"3113",150330,195,2,117,"Jose Maria Callejon",81
"3114",127894,28,1,117,"Hector Rodas",69
"3115",38406,24,1,NA,"Rafita",NA
"3116",41923,99,3,NA,"Markus Steinhoefer",NA
"3117",18520,59,1,48,"Marcos Angeleri",76
"3118",33960,140,1,132,"Mikel Gonzalez",79
"3119",51341,4,1,44,"Gilberto Garcia",69
"3120",103905,91,1,59,"Juanfran",74
"3121",209950,75,2,130,"Sergio Escudero",73
"3122",485141,41,1,58,"Joseba Zaldua",72
"3123",41166,57,1,118,"Marc Valiente",74
"3124",241997,19,1,38,"Liassine Cadamuro",73
"3125",406257,60,1,58,"Nacho Martinez",75
"3126",179407,54,2,52,"Issam El Adoua",71
"3127",425595,12,1,58,"Eduard Campabadal",68
"3128",189192,64,1,47,"Aleix Vidal",79
"3129",287691,33,1,56,"Ivan Lopez",75
"3130",359194,32,1,127,"Quini",56
"3131",150735,35,1,47,"Manuel Lillo Castellano",72
"3132",199839,18,1,52,"Francisco Velez",69
"3133",607148,34,1,52,"Aritz Elustondo",72
"3134",361757,31,2,58,"Joao Cancelo",75
"3135",358148,43,1,60,"Sergi Gomez",73
"3136",477472,64,1,64,"Jose Luis Morales",77
"3137",191906,143,1,111,"Alejandro Arribas",78
"3138",150824,12,1,48,"Txema Anibarro",70
"3139",46407,59,1,56,"Jean-Sylvain Babin",74
"3140",518240,25,1,50,"Carlos Vigaray",70
"3141",280638,51,1,52,"Aleksandar Pantic",73
"3142",239964,23,2,40,"Cristiano Piccini",73
"3143",113311,57,1,53,"Mauro Dos Santos",72
"3144",230982,97,2,50,"Raphael Varane",83
"3145",449492,61,1,54,"Ander Capa",73
"3146",358339,24,1,53,"David Simon",74
"3147",160844,77,1,120,"Jaume Costa",78
"3148",359193,40,1,50,"Lucas Vazquez",78
"3149",318526,33,2,52,"Ruben Vezo",76
"3150",384374,36,1,43,"Luis Hernandez",74
"3151",113672,117,1,128,"Mateo Pablo Musacchio",81
"3152",38064,15,1,98,"Francisco Molinero",73
"3153",212472,28,1,66,"Sergi Roberto",78
"3154",201111,33,2,49,"Diego Reyes",75
"3155",74991,18,1,135,"David Garcia",70
"3156",616544,12,1,66,"Inigo Lekue",71
"3157",198217,10,1,58,"Ognjen Vranjes",71
"3158",466672,31,1,57,"Jefferson Lerma",72
"3159",574200,39,1,55,"Eric Bertrand Bailly",80
"3160",186991,23,1,54,"German Pezzela",73
"3161",182921,145,2,125,"Victor Ruiz",80
"3162",108572,88,1,130,"David Lomban",74
"3163",690308,2,1,52,"Miguel Munoz",59
"3164",37482,209,1,162,"Gerard Pique",88
"3165",25766,91,1,135,"Paulinho",69
"3166",42114,18,1,NA,"Stephane Sarni",NA
"3167",25802,46,1,132,"Henri Siqueira-Barras",62
"3168",42292,16,1,124,"Christophe Lambert",56
"3169",121080,193,1,126,"Philippe Koch",66
"3170",25771,20,1,131,"Reto Zanni",66
"3171",41711,97,1,111,"Kay Voser",69
"3172",25836,22,1,NA,"Roland Schwegler",NA
"3173",25863,45,1,135,"Bastien Geiger",55
"3174",42265,10,1,122,"Miguel Portillo",67
"3175",42147,1,1,114,"Damien Germanier",48
"3176",25770,3,1,121,"Damir Dzombic",57
"3177",164703,30,1,117,"Babatunde Luqmon Adekunle",54
"3178",26193,36,1,130,"Jamal Alioui",69
"3179",37811,13,1,116,"Marco Ritzberger",53
"3180",25813,164,1,NA,"Florian Stahel",NA
"3181",113231,24,1,46,"Mike Gomes",55
"3182",25843,155,1,112,"Scott Lee Sutter",67
"3183",37844,199,1,131,"Vilmos Vanczak",68
"3184",132830,12,1,120,"Damian Bellon",56
"3185",108521,73,1,97,"Saif Ghezal",69
"3186",56879,32,1,NA,"Gerardo Seoane",NA
"3187",67396,6,1,108,"Frederic Schaub",44
"3188",8837,43,1,148,"Angelo Raso",57
"3189",25793,27,1,138,"Marc Zellweger",58
"3190",150007,160,2,119,"Francois Affolter",70
"3191",176302,52,1,121,"Abdullah Omar",62
"3192",34269,21,1,116,"Giuseppe Rapisarda",56
"3193",95216,195,1,111,"Michael Lang",74
"3194",114792,192,1,113,"Jerome Thiesson",60
"3195",179788,3,1,108,"Hassan Lingani",59
"3196",42522,32,1,127,"Ildefons Lima,31",59
"3197",165599,12,1,125,"Serkan Sahin",59
"3198",167151,16,1,55,"Isam Merdassi",62
"3199",39646,8,1,53,"Igor Djuric",53
"3200",114742,39,1,119,"Anthony Sauthier",63
"3201",26065,173,1,115,"Stephane Besle",62
"3202",167648,16,1,130,"Adriano De Pierro",59
"3203",25812,47,1,NA,"Marc Schneider",NA
"3204",118356,3,1,125,"Bigambo Rochat",53
"3205",114715,60,1,118,"Emiliano Ariel Dudar",68
"3206",41717,39,1,130,"Hannu Tihinen",79
"3207",8800,117,1,63,"Thomas Reinmann",63
"3208",42294,209,1,115,"Claudio Lustenberger",65
"3209",26558,32,2,132,"Tim Bakens",66
"3210",41559,76,2,158,"Ludovic Magnin",75
"3211",35682,27,1,145,"Gheorghe Ogararu",69
"3212",30138,27,1,48,"Pavel Pergl",65
"3213",42258,139,1,50,"Benjamin Luethi",64
"3214",93218,8,1,59,"Daniel Fanger",56
"3215",101503,49,2,135,"Gilles Binya",71
"3216",189918,25,1,132,"Freddy Mveng",63
"3217",38625,130,1,133,"Arnaud Buhler",65
"3218",178210,72,1,55,"Nicolas Schindelholz",64
"3219",38626,103,1,131,"Frederic Page",60
"3220",41418,21,1,136,"Hemza Mihoubi",61
"3221",114789,82,1,96,"Lukas Schenkel",60
"3222",67389,130,1,56,"Enrico Schirinzi",62
"3223",21213,9,1,51,"Daniel Dunst",55
"3224",176300,134,4,132,"Xherdan Shaqiri",80
"3225",178119,157,1,53,"Tomislav Puljic",67
"3226",26331,75,1,118,"Adailton",75
"3227",42253,24,1,NA,"Marco Haemmerli,24",NA
"3228",40536,165,2,NA,"Behrang Safari",NA
"3229",95217,72,1,129,"Mucana Martinho Paito",73
"3230",30912,140,2,132,"Christoph Spycher",75
"3231",140495,128,1,81,"Vincent Ruefli",69
"3232",140497,71,1,50,"Guillaume Katz",60
"3233",7627,55,1,76,"Thierno Bah",63
"3234",67346,67,1,68,"Stipe Matic",64
"3235",239959,36,1,62,"Kevin Bigler",57
"3236",38971,17,1,42,"Marko Muslin",61
"3237",207952,41,1,62,"Christopher Routis",59
"3238",33637,19,2,130,"Peter Luccin",80
"3239",67371,24,1,51,"Michel Avanzini",58
"3240",181275,47,1,133,"Raphael Koch",59
"3241",130667,90,2,58,"Joo-Ho Park",75
"3242",171988,17,1,126,"Bruno Bertucci",64
"3243",45780,131,1,126,"Mario Mutsch",61
"3244",306735,74,1,46,"Abdelouahed Chakhsi",56
"3245",207234,98,1,58,"Taulant Xhaka",70
"3246",274779,71,1,53,"Moritz Bauer",60
"3247",166889,101,1,57,"Sally Sarr",65
"3248",66930,8,1,49,"Christian Schlauri",53
"3249",25839,142,1,137,"Michel Renggli",65
"3250",190525,62,1,55,"Alexander Gonzalez",66
"3251",66933,109,1,49,"Muhamed Demiri",62
"3252",42116,43,1,NA,"Sebastian Meoli",NA
"3253",274786,5,1,64,"Vincent Bikana",56
"3254",195706,91,2,59,"Francois Moubandje",73
"3255",171182,3,1,46,"Jeremy Maniere",52
"3256",7663,36,1,56,"Jerome Schneider",55
"3257",180077,28,1,43,"Issaga Diallo,28",58
"3258",114794,122,1,128,"Pa Modou Jagne",65
"3259",120082,118,1,106,"Mickael Facchinetti",63
"3260",42527,164,2,133,"Michael Dingsdag",73
"3261",25792,53,1,48,"Philippe Montandon",61
"3262",176680,70,2,84,"Loris Benito",70
"3263",42257,106,1,47,"Stefan Glarner",61
"3264",66905,78,1,NA,"Jerome Sonnerat",NA
"3265",25951,67,1,128,"Mario Raimondi",68
"3266",210186,25,1,138,"Chistopher Mfuyi,25",57
"3267",294407,5,1,51,"Ilija Ivic",54
"3268",140500,1,1,54,"David Frey",50
"3269",394472,11,1,49,"Benjamin Kololli",62
"3270",260964,104,2,49,"Berat Djimsiti",62
"3271",232152,3,1,67,"Gianluca Hossmann",60
"3272",95220,139,1,117,"Alain Wiss",63
"3273",128843,17,1,125,"Aislan",67
"3274",128106,77,1,120,"Alexander Dragovic",78
"3275",157788,17,1,46,"Juhani Ojala",66
"3276",320183,39,1,51,"Marco Buerki",56
"3277",263796,34,2,52,"Arlind Ajeti",68
"3278",260708,58,1,57,"Hekuran Kryeziu",63
"3279",95213,61,1,50,"Igor N'Ganga",58
"3280",492132,58,1,52,"Florent Hadergjonaj",69
"3281",67298,29,1,50,"Daniele Russo",57
"3282",25789,45,1,106,"Juan Pablo Garat",59
"3283",79985,19,1,54,"Nauris Bulvitis",57
"3284",108451,96,1,65,"Milan Vilotic",71
"3285",458806,46,1,63,"Naser Aliji",68
"3286",107066,28,2,138,"Sanel Jahic",72
"3287",493185,31,1,55,"Gregory Wuethrich",62
"3288",166507,19,1,42,"Bruno Martignoni",65
"3289",49692,43,1,112,"Oliver Bozanic",67
"3290",320184,55,1,49,"Leonardo Bertone",65
"3291",41621,64,1,50,"Simone Grippo",61
"3292",67363,34,1,57,"Pascal Thrier",55
"3293",358156,35,1,52,"Joel Untersee",60
"3294",294256,50,1,61,"Levent Guelen",69
"3295",67302,28,1,48,"Michael Perrier",60
"3296",22834,79,1,133,"Marek Suchy",78
"3297",114735,42,1,65,"Nick von Niederhausern",59
"3298",25794,97,1,140,"Davide Calla",66
"3299",563066,24,1,61,"Sven Joss",54
"3300",678384,22,1,49,"Silvan Hefti",53
"3301",451982,26,1,50,"Cedric Brunner",60
"3302",8881,38,2,143,"Marco Padalino",75
"3303",158253,115,1,58,"Andreas Wittwer",65
"3304",513512,16,1,59,"Nemanja Antonov",63
"3305",282287,33,1,64,"Frederic Veseli",63
"3306",150084,4,1,54,"Domagoj Pusic",56
"3307",92252,158,1,115,"Christian Schneuwly",69
"3308",197757,60,1,55,"Ivan Kecojevic",63
"3309",214344,29,1,58,"Nicolas Hasler",57
"3310",46459,9,1,NA,"Samuel Neva",NA
"3311",39151,4,1,124,"Roberto Mirri",63
"3312",26458,126,2,137,"Arnold Kruiswijk",72
"3313",36841,23,2,143,"Jonas De Roeck",69
"3314",39578,130,1,136,"Karel Geraerts",72
"3315",37909,23,1,148,"Tony Sergeant",68
"3316",104411,115,1,126,"David Hubert",70
"3317",37846,6,1,126,"Asanda Sishuba",64
"3318",40521,173,2,137,"Sven Kums",78
"3319",40008,6,1,131,"Mounir Diane",64
"3320",37571,26,1,126,"Mohamed Chakouri",61
"3321",33660,4,1,131,"Olivier Fontenette",58
"3322",31810,4,1,143,"Antti Okkonen",60
"3323",67939,11,1,113,"Bram De Ly",60
"3324",14642,28,1,133,"Yoav Ziv",67
"3325",37947,1,1,118,"Sekou Ouattara",55
"3326",148289,10,1,45,"Yohan Brouckaert",63
"3327",39594,20,1,NA,"Frederic Dupre",NA
"3328",38417,21,1,59,"Ibrahima Diallo",61
"3329",94288,35,1,92,"Jeremy Huyghebaert",60
"3330",36845,31,1,135,"Kurt van Dooren",66
"3331",37979,60,1,138,"Jonathan Blondel",73
"3332",37866,67,1,130,"Peter Delorge",65
"3333",46890,19,2,NA,"Cedric Collet",NA
"3334",30404,9,1,158,"Lukas Zelenka",79
"3335",51841,125,3,131,"Junior Diaz",73
"3336",36868,43,1,128,"Justice Wamfor",65
"3337",95609,56,1,150,"Tshilola Tshinyama Tiko",64
"3338",166684,7,1,61,"Gregory Lazitch",56
"3339",40677,38,2,147,"Ibrahima Sory Camara",74
"3340",38378,37,1,128,"Jonathan Legear",73
"3341",40520,60,1,139,"Herve Kage",70
"3342",148336,54,1,138,"Joerie Dequevy",64
"3343",174546,36,1,102,"Siboniso Pa Gaxa",71
"3344",178096,37,1,49,"Mario Baric",66
"3345",208710,20,1,49,"Daniel Panizzolo",57
"3346",38393,178,2,146,"Lucas Biglia",82
"3347",27110,109,1,127,"Arnar Vidarsson",69
"3348",93054,8,1,124,"Massimo Moia",64
"3349",39931,33,1,121,"Lance Davids",64
"3350",38786,70,1,143,"Faris Haroun",72
"3351",39625,97,1,NA,"Mustapha Oussalah",NA
"3352",24149,15,1,52,"Floribert Ngalula",60
"3353",243250,50,1,126,"Gregory Mertens",68
"3354",111194,32,2,127,"Ismaila N'Diaye",64
"3355",41947,39,1,124,"Karim Saidi",71
"3356",109331,37,1,48,"Jose Nadson",68
"3357",166577,18,1,63,"Aliou Dia",63
"3358",179059,71,1,135,"Cristophe Diandy",68
"3359",80678,52,1,42,"Brian Hamalainen",69
"3360",30824,89,2,142,"Fredrik Stenman",73
"3361",7226,16,1,145,"Roni Porokara",69
"3362",242229,3,1,48,"David Wijns",63
"3363",38784,93,1,128,"Wim De Decker",66
"3364",209855,66,1,63,"Kristof D'Haene",65
"3365",109281,2,1,124,"Pape M'Bow",64
"3366",37972,39,1,152,"Gregory Dufer",68
"3367",148302,149,2,135,"Cheikhou Kouyate",76
"3368",290411,9,2,52,"Ezekiel Fryers",65
"3369",178488,25,2,128,"Sofian Bidaoui",66
"3370",277848,38,1,56,"Dino Arslanagic",71
"3371",346111,37,1,51,"Bruno Godeau",66
"3372",105695,17,1,53,"Gal Shish",64
"3373",209922,60,2,53,"Oscar Duarte",74
"3374",26235,41,1,120,"Jeremy Sapina",66
"3375",169594,15,2,59,"Zie Diabate",65
"3376",188231,40,1,56,"Karel van Roose",64
"3377",134233,22,1,59,"Baptiste Schmisser",65
"3378",513810,28,1,45,"Ahmed El Messaoudi",65
"3379",32760,119,2,139,"Milos Maric",76
"3380",249237,6,1,67,"Uros Vitas",66
"3381",37965,98,2,142,"Birger Maertens",71
"3382",277761,53,2,53,"Chancel Mbemba",77
"3383",294254,17,1,50,"Bjorn Engels",75
"3384",424128,15,1,62,"Michael Heylen",69
"3385",195448,51,1,126,"Kara Mbodji",78
"3386",157375,42,1,115,"Benoit Poulain",72
"3387",445873,34,1,56,"Brandon Mechele",73
"3388",239599,14,1,57,"Houdret",62
"3389",58358,53,3,118,"Christian Dorda",65
"3390",39148,12,1,64,"Baptiste Ulens",64
"3391",298665,27,1,46,"Chuks Aneke",68
"3392",298941,28,1,48,"Antonio Milic",68
"3393",157249,9,1,NA,"Daniel Mojsov",NA
"3394",305132,42,2,49,"Stefano Denswil",73
"3395",241501,36,1,53,"Glenn Claes",67
"3396",40599,139,3,151,"Joan Capdevila",80
"3397",26916,92,1,137,"Christophe Lepoint",71
"3398",39871,24,1,53,"Benjamin Delacourt",63
"3399",424129,29,1,56,"Leander Dendoncker",75
"3400",30918,123,4,140,"David Rozehnal",81
"3401",538333,13,1,48,"Gilles Ruyssen",65
"3402",401004,6,1,63,"Jordi Vanlerberghe",64
"3403",5272,27,1,126,"Gary Coulibaly",68
"3404",364779,5,1,49,"Salomon Nirisarike",63
"3405",257843,30,1,51,"Erdin Demir",66
"3406",27412,167,2,132,"Filip Daems",75
"3407",178261,18,1,57,"Dorian Dessoleil",66
"3408",179513,6,1,57,"Xavier Mercier",66
"3409",210392,26,2,57,"Yvan Erichot",66
"3410",303179,62,1,50,"Bryan Verboom",70
"3411",212285,59,1,49,"Hamdi Harbaoui",73
"3412",200718,8,1,49,"Valtteri Moren",63
"3413",439368,7,1,63,"Jean-Charles Castelletto",64
"3414",38257,143,1,126,"Nebojsa Pavlovic",69
"3415",302911,11,2,60,"Aleksandar Bjelica",65
"3416",430995,4,1,63,"Gjoko Zajkov",67
"3417",71898,7,1,63,"Erik Johansson",71
"3418",95904,21,2,122,"Nikola Petkovic",68
"3419",38835,106,1,NA,"William Gallas",NA
"3420",23818,116,1,NA,"Matthew Upson",NA
"3421",24004,48,1,137,"Joseph Yobo",81
"3422",24167,113,2,131,"Emanuel Pogatetz",77
"3423",34275,156,1,128,"Michael Turner",76
"3424",24163,17,1,77,"Chris Riggott",75
"3425",40005,81,1,152,"Abdoulaye Faye",76
"3426",24134,64,2,143,"Sami Hyypiae",83
"3427",43280,19,1,141,"Martin Laursen",81
"3428",30354,70,1,125,"Ledley King",84
"3429",26564,159,3,130,"Alex",87
"3430",35506,3,1,140,"Zurab Khizanishvili",78
"3431",24230,112,1,146,"Titus Bramble",76
"3432",30865,162,2,149,"Nemanja Vidic",89
"3433",26209,159,1,134,"Sebastien Bassong",78
"3434",19020,124,1,NA,"Christopher Samba",NA
"3435",37280,53,2,135,"Abdoulaye Meite",79
"3436",39027,213,1,152,"Vincent Kompany",86
"3437",30929,211,1,143,"Fabricio Coloccini",81
"3438",34418,46,1,120,"Sol Campbell",81
"3439",35438,9,1,126,"Danny Shittu",72
"3440",23115,29,1,118,"Leon Barnett",71
"3441",22764,220,1,132,"Martin Skrtel",82
"3442",34551,7,2,NA,"Pedro Pele Monteiro",NA
"3443",40128,103,1,61,"Zatyiah Knight",65
"3444",23426,1,1,131,"Wayne Brown",68
"3445",36289,6,1,124,"Shelton Martis",65
"3446",23921,110,1,140,"Ryan Nelsen",79
"3447",25984,125,1,166,"Daniel Agger",83
"3448",37277,14,1,NA,"Calum Davenport",NA
"3449",26527,187,1,156,"Jonas Olsson",77
"3450",23284,16,1,129,"Ibrahima Sonko",75
"3451",24336,37,1,124,"Andrew O'Brien",76
"3452",24211,150,1,138,"Richard Dunne",80
"3453",23349,27,1,125,"Clarke Carlisle",74
"3454",34193,104,1,NA,"Roger Johnson",NA
"3455",32581,115,2,NA,"Christophe Berra",NA
"3456",24509,30,1,119,"Anthony Gardner",78
"3457",39658,43,3,108,"Manuel da Costa",77
"3458",23334,48,1,127,"Jody Craddock",73
"3459",26005,117,3,137,"Thomas Vermaelen",83
"3460",41071,150,2,164,"Gary Caldwell",78
"3461",24744,69,1,109,"Daniel Gabbidon",78
"3462",43252,31,1,123,"Michael Duff",69
"3463",38504,26,1,NA,"Andre Bikey",NA
"3464",30739,98,2,166,"Gael Givet",85
"3465",39032,33,2,140,"Sotirios Kyrgiakos",80
"3466",30616,47,2,142,"Mikael Silvestre",82
"3467",35531,14,2,105,"Franck Queudrue",76
"3468",35467,62,1,NA,"Danny Higginbotham",NA
"3469",23837,160,1,139,"Scott Dann",78
"3470",23889,30,1,154,"Aaron Mokoena",75
"3471",43248,153,1,132,"Jonny Evans",79
"3472",24452,20,1,130,"Steven Caldwell",75
"3473",24656,136,1,164,"Tom Huddlestone",81
"3474",33812,151,3,133,"Sebastien Squillaci",83
"3475",35554,36,1,123,"Ian Evatt",74
"3476",23787,140,1,134,"Liam Ridgewell",76
"3477",35110,110,1,NA,"Winston Reid",NA
"3478",30715,10,1,154,"Martin Jiranek",79
"3479",30890,90,4,117,"Philippe Senderos",81
"3480",202180,25,1,49,"Grant Hanley",69
"3481",33931,11,1,113,"Fitz Hall",74
"3482",23377,24,1,130,"Garry Monk",70
"3483",35606,238,2,133,"Per Mertesacker",87
"3484",33076,18,1,130,"Zak Whitbread",70
"3485",34944,194,1,161,"Michael Carrick",84
"3486",174325,2,1,112,"Shane Duffy",69
"3487",181379,8,1,113,"Daniel Ayala",72
"3488",33408,12,1,NA,"Elliott L. Ward",NA
"3489",23311,65,1,110,"Clint Hill",72
"3490",72417,52,1,119,"Ryan Bennett",72
"3491",198444,13,1,132,"Tim Ream",70
"3492",49709,18,1,118,"Alex Pearce",72
"3493",117545,15,1,95,"Sean Morrison",70
"3494",23073,21,1,NA,"Matthew Kilgallon",NA
"3495",25415,84,1,NA,"David Jones",NA
"3496",45418,32,2,123,"Jos Hooiveld",74
"3497",213485,69,3,66,"Matija Nastasic",79
"3498",212389,20,2,109,"Roman Golobart",65
"3499",28308,14,1,133,"Kaspars Gorkss",71
"3500",26336,156,3,140,"Stephane M'Bia",82
"3501",150833,93,3,51,"Valentin Roberge",74
"3502",37604,135,2,143,"Fernando Amorebieta",81
"3503",114268,144,2,129,"Dejan Lovren",80
"3504",30459,196,3,154,"Martin Demichelis",85
"3505",42168,26,3,NA,"Diego Lugano",NA
"3506",40651,30,1,119,"Ben Turner",71
"3507",23030,97,1,139,"Damien Delaney",75
"3508",40220,28,2,154,"Razvan Rat",76
"3509",188058,6,1,53,"Daniel Burn",69
"3510",37762,216,2,159,"Jan Vertonghen",82
"3511",23134,38,1,131,"Jason Shackell",75
"3512",210804,10,1,42,"Liam Moore",70
"3513",501040,9,2,63,"Tyler Blackett",66
"3514",38521,216,2,131,"Nacho Monreal",80
"3515",23571,75,1,104,"Wes Morgan",78
"3516",95509,135,2,116,"Federico Fazio",80
"3517",290410,17,1,56,"Michael Keane",72
"3518",308932,87,2,63,"Paul Dummett",69
"3519",23257,188,1,148,"Chris Brunt",75
"3520",200962,139,2,116,"Philipp Wollscheid",78
"3521",177503,57,2,58,"Gabriel Paulista",78
"3522",24625,11,1,108,"Tommy Elphick",71
"3523",156013,36,1,113,"Steve Cook",72
"3524",174321,140,3,127,"Nicolas Otamendi",84
"3525",178206,107,3,61,"Timm Klose",77
"3526",213878,24,1,48,"Ramiro Funes Mori",75
"3527",639058,2,1,45,"Timothy Fosu-Mensah",66
"3528",279489,10,1,57,"Jamaal Lascelles",69
"3529",183519,106,2,126,"Pape Ndiaye Souare",76
"3530",38111,15,1,126,"Jeremy Henin",67
"3531",31684,43,1,NA,"Abdeslam Ouaddou",NA
"3532",72424,17,1,122,"Guillaume Borne",66
"3533",26253,89,2,136,"Mauro Cetto",77
"3534",30730,26,1,149,"Dario Simic,25",74
"3535",40723,20,1,103,"Guillaume Moullec",68
"3536",31728,1,1,NA,"Karl Svensson",NA
"3537",40740,226,1,147,"Jeremy Morel",76
"3538",111703,9,1,108,"Loic Nestor",65
"3539",30676,26,1,121,"David Jemmali",77
"3540",26231,20,1,107,"Frederic Biancalani",71
"3541",46447,16,1,111,"Abasse Ba",68
"3542",39982,6,1,142,"Patrick Mueller",80
"3543",32868,5,1,NA,"Julien Rodriguez",NA
"3544",39967,19,1,130,"Gerald Cid,18",70
"3545",33108,17,1,141,"Stephane Noro",72
"3546",26242,71,1,150,"Pascal Berenguer",73
"3547",40718,20,1,133,"Benjamin Genton",67
"3548",34320,63,2,159,"Fabio Grosso",80
"3549",11327,26,1,139,"Anthony Deroin",71
"3550",30826,95,1,144,"Petter Hansson",77
"3551",41098,107,2,NA,"Thomas Mangani",NA
"3552",26284,12,1,138,"Loic Guillon",76
"3553",35637,40,1,NA,"Djimi Traore",NA
"3554",26136,109,1,129,"Adama Coulibaly",78
"3555",93348,8,1,134,"Damien Perrinelle",70
"3556",94013,71,1,126,"Samuel Bouhours",65
"3557",26521,36,1,113,"Gregory Paisley",71
"3558",41221,13,1,144,"Romain Sartre",71
"3559",41360,182,1,144,"Henri Bedimo",76
"3560",93346,19,1,125,"Antony Lecointe,19",66
"3561",33813,44,1,121,"Sylvain Monsoreau",80
"3562",56929,6,1,57,"Zoran Rendulic",66
"3563",32755,39,1,135,"Milivoje Vitakic",68
"3564",41464,37,2,136,"Francisco Pavon",83
"3565",25525,137,1,NA,"Siaka Tiene",NA
"3566",33122,151,1,138,"Sylvain Marchal",73
"3567",157806,28,1,126,"Moise Brou Apanga",72
"3568",26176,64,1,145,"Gregory Leca",72
"3569",39962,85,2,155,"Fernando",79
"3570",41312,46,1,146,"Eric Chelle",72
"3571",30457,219,1,154,"Sylvain Armand",78
"3572",111801,111,3,127,"Alfred N'Diaye",77
"3573",56916,134,1,112,"Aurelien Chedjou",82
"3574",41465,12,1,145,"Alvaro Mejia",76
"3575",39996,107,1,147,"Jean-Pascal Mignot",78
"3576",16292,4,1,53,"Branko Lazarevic",66
"3577",157289,8,1,53,"Vujadin Savic",68
"3578",151009,52,1,134,"John Boye",72
"3579",41365,214,2,130,"Etienne Capoue",79
"3580",39990,211,2,153,"Jeremy Toulalan",84
"3581",210402,17,1,54,"Steven Paulle",65
"3582",199834,134,2,121,"Remy Cabella",79
"3583",30563,133,1,149,"Marko Basa",80
"3584",40025,10,1,NA,"Leyti N'Diaye",NA
"3585",291642,14,1,65,"Lionel Zouma",65
"3586",18945,38,2,55,"Santiago Gentiletti",77
"3587",182923,200,1,139,"Maxime Gonalons",82
"3588",240236,66,2,61,"Massadio Haidara",72
"3589",33128,151,3,NA,"Didier Digard",NA
"3590",95076,30,1,130,"Georges Mandjeck",70
"3591",179520,46,1,112,"Loic Poujol",67
"3592",94325,73,1,120,"Vincent Nogueira",73
"3593",39303,22,1,114,"Rincon",75
"3594",94019,44,1,54,"Jeremy Choplin",69
"3595",33444,25,1,128,"Florian Jarjat",69
"3596",46246,10,1,128,"Arnaud Maire",65
"3597",103691,19,1,125,"Felipe Saad",66
"3598",192770,127,3,50,"Aymen Abdennour",81
"3599",184521,8,1,108,"Florian Lejeune",73
"3600",26118,99,1,127,"Florian Marange",72
"3601",199810,45,1,58,"Lindsay Rose",73
"3602",39978,135,2,145,"Alou Diarra",81
"3603",289252,2,1,51,"Timothee Dieng",60
"3604",193866,72,2,NA,"Papy Djilobodji",NA
"3605",26155,135,1,150,"Mathieu Bodmer",82
"3606",473858,14,1,57,"Cedric Hountondji",69
"3607",280965,73,1,47,"Benjamin Mendy",76
"3608",46892,94,1,58,"Anthony Weber",74
"3609",215798,75,1,55,"Lavyin Kurzawa",80
"3610",149583,43,1,58,"Lucas Mendes",76
"3611",31014,135,2,150,"Romaric",80
"3612",491167,22,1,58,"Laurent Dos Santos",63
"3613",97521,17,1,103,"Denis Tonucci",68
"3614",93332,51,1,106,"Fethi Harek",67
"3615",210117,128,1,66,"Samuel Umtiti",80
"3616",154238,9,1,50,"Alessandro Crescenzi",65
"3617",426878,22,1,63,"Guido Milan",68
"3618",46726,63,1,121,"Damien Da Silva",75
